264001	6.7388	5.3793	9.16409
265001	4.834	3.786	6.5167
266001	3.5057	2.628	4.4667
267001	3.5094	2.7642	4.6996
268001	3.7983	3.1223	4.8847
269001	3.6389	3.1071	4.8374
270001	3.2866	2.6435	4.311
271001	3.5177	2.7834	4.6406
272001	3.3496	2.7245	4.551
273001	5.7939	4.5745	7.5876
274001	5.1007	4.286	6.897
275001	3.4028	2.7073	4.4174
276001	3.5895	2.9223	4.5025
277001	3.3783	2.5425	4.4281
278001	4.021	3.1209	5.4356
279001	5.94	4.4508	8.4093
280001	4.3389	3.3407	5.9625
281001	4.4361	3.4705	5.748
282001	3.9477	3.2806	5.1013
283001	4.021	3.3653	5.0039
284001	3.821	3.0751	5.0437
285001	3.5998	2.8793	4.9301
286001	3.3736	2.5517	4.4329
287001	3.2198	2.5501	4.2562
288001	3.4094	2.7415	4.5007
289001	3.3157	2.675	4.3843
290001	5.4833	4.2737	7.0341
291001	4.6873	3.9111	6.05
292001	4.1558	3.3748	5.3352
293001	5.2782	4.3758	6.8542
294001	3.6862	2.9742	4.79391
295001	3.7332	3.0485	4.8031
296001	3.3205	2.6694	4.3364
297001	3.5564	2.863	4.5594
298001	3.384	2.755	4.4383
299001	3.3338	2.8117	4.336
300001	3.8381	3.1902	5.1677
301001	3.8264	3.164	4.8556
302001	3.9065	3.1041	5.0988
303001	3.5358	2.9057	4.805
304001	3.7293	2.8252	4.9404
305001	3.7463	3.0406	4.974
306001	4.6667	3.609	6.2409
307001	3.4808	2.9146	4.7419
308001	3.4568	2.7458	4.4808
309001	3.8974	3.2386	4.9683
310001	3.915	3.0215	4.863
311001	4.0471	3.2502	5.2922
312001	3.5607	2.906	4.6937
313001	3.4862	2.7343	4.3874
314001	3.2594	2.6179	4.4928
315001	3.9221	3.2897	5.2839
316001	3.2165	2.6112	4.3573
317001	3.135	2.55	4.4143
318001	3.912	3.2239	5.3171
319001	3.7379	2.9333	5.0341
320001	6.3971	6.1773	8.6494
321001	6.1461	5.0422	8.5483
322001	4.78	3.8946	6.59981
323001	3.9668	3.2961	4.9923
324001	3.4022	2.654	4.6039
325001	3.2645	2.667	4.489
326001	3.6358	2.7253	4.6794
327001	3.1894	2.5135	4.324
328001	3.229	2.47	4.3626
329001	3.3749	2.7293	4.5892
330001	3.8108	3.1825	5.1514
331001	3.7463	2.8862	4.7713
332001	3.5385	2.8808	4.6032
333001	3.3951	2.8208	4.5511
334001	3.5999	2.8986	4.7907
335001	6.6954	4.8018	7.67271
336001	3.6343	2.9354	4.5717
337001	3.4633	2.8893	4.7448
338001	3.5384	2.92	4.5925
339001	3.6959	2.9905	4.6298
340001	4.0547	3.2529	5.1561
341001	3.8969	3.2265	4.9936
342001	5.228	4.2237	6.9139
343001	3.9478	3.275	5.1281
344001	3.5708	2.9267	4.5391
345001	3.248	2.6391	4.4266
346001	3.3201	2.6081	4.38969
347001	3.9994	3.2479	5.3059
348001	5.5752	3.6389	5.8368
349001	4.7974	3.9164	6.3932
350001	4.1812	3.2087	5.27461
351001	4.1045	3.256	5.2229
352001	3.7096	3.2499	4.9483
353001	3.7524	3.0751	4.9564
354001	3.9086	3.0182	5.0915
355001	3.3703	2.629	4.5233
356001	3.3055	2.8247	4.46949
357001	3.3435	2.625	4.5282
358001	3.365	2.7729	4.57
359001	3.5457	2.7519	4.6862
360001	3.3659	2.6986	4.3834
361001	4.9792	4.036	6.5362
362001	4.0191	3.0942	5.1154
363001	3.377	2.796	4.5125
364001	3.1585	2.5864	4.3722
365001	3.481	2.9029	4.5812
366001	3.6485	2.8517	4.7229
367001	3.5577	2.8014	4.5789
368001	3.3207	2.6296	4.3919
369001	3.3216	2.7346	4.4023
370001	3.548	2.7548	4.6437
371001	4.2158	3.3414	5.2894
372001	3.8821	3.0435	5.1115
373001	5.088	3.9803	6.734
374001	3.4622	2.841	4.4611
375001	3.4948	2.8396	4.6021
376001	3.4066	2.7216	4.4035
377001	3.755	3.1213	5.0642
378001	4.4579	3.6236	5.6766
379001	3.7253	2.8576	4.7329
380001	3.3543	2.7145	4.5049
381001	5.0765	4.1126	7.1256
382001	3.5135	2.8139	4.5586
383001	3.8733	3.0187	4.978
384001	3.8254	3.0088	4.9296
385001	3.4446	2.7762	4.4116
386001	3.421	2.8268	4.4277
387001	3.3541	2.6633	4.4467
388001	3.4618	2.7925	4.4818
389001	3.3792	2.9573	4.6253
390001	3.55	2.7403	4.4908
391001	3.876	3.0949	5.1278
392001	3.4064	2.9112	4.6313
393001	3.5303	2.9774	4.9352
394001	3.5715	2.8925	4.6619
395001	3.5182	2.741	4.6349
396001	3.371	2.7068	4.5835
397001	3.4302	2.6391	4.4152
398001	3.3906	2.7696	4.5327
399001	3.509	2.821	4.5668
400001	3.2483	2.549	4.339
401001	3.4478	2.7493	4.5782
402001	3.3226	2.7066	4.4246
403001	3.5946	2.9645	4.5747
404001	3.4076	2.677	4.5607
405001	3.5599	2.8656	4.8266
406001	3.3331	2.5831	4.3046
407001	3.678	2.8392	4.9742
408001	3.2687	2.5313	4.3955
409001	3.5593	2.8454	4.7191
410001	3.718	3.06	5.0267
411001	4.0232	3.5136	5.2478
412001	3.7887	2.9292	4.8007
413001	3.6485	2.9092	4.6209
414001	3.4396	2.8164	4.5737
415001	3.4388	2.7469	4.5
416001	3.519	2.9262	4.5619
417001	3.3413	2.5867	4.3455
418001	3.5748	2.8553	4.7662
419001	3.7322	2.7901	4.8834
420001	3.3832	2.7274	4.5338
421001	3.3836	2.6855	4.3512
422001	3.4767	2.7473	4.5321
423001	3.2984	2.602	4.49
424001	3.2595	2.7832	4.4733
425001	3.528	2.9022	4.6318
426001	3.3534	2.6862	4.4666
427001	3.328	2.6358	4.4049
428001	3.319	2.678	4.66
429001	3.248	2.6762	4.47959
430001	3.3139	2.6691	4.3223
431001	3.6821	3.0073	5.0229
432001	4.2814	3.4914	5.6182
433001	4.3712	3.5012	5.8553
434001	4.6479	3.5356	5.8735
435001	3.6379	3.1042	4.9828
436001	3.4186	2.7004	4.5193
437001	3.8191	3.2749	5.2036
438001	3.4403	2.77	4.4597
439001	3.741	3.1647	4.9061
440001	3.2424	2.6624	4.3668
441001	3.3783	2.8448	4.3996
442001	3.2699	2.5889	4.4572
443001	3.4962	2.7801	4.5172
444001	3.577	2.8026	4.4257
445001	3.3547	2.7073	4.6825
446001	3.1735	2.489	4.454
447001	3.5326	2.8726	4.7519
448001	3.2918	2.6707	4.4018
449001	3.3554	2.8958	4.5657
450001	3.3364	2.779	4.4626
451001	3.9381	3.0099	4.924
452001	4.4878	3.5804	5.9505
453001	3.8234	2.966	5.0021
454001	3.5087	2.6781	4.5391
455001	3.2121	2.7857	4.4126
456001	3.4296	2.6297	4.5337
457001	3.544	2.8441	4.6197
458001	3.4058	2.806	4.5968
459001	4.0123	3.1411	4.9353
460001	3.6384	2.695	4.5056
461001	3.9764	3.1569	5.1459
462001	3.9247	3.3695	5.18429
463001	4.2398	3.3377	5.5478
464001	3.4148	2.7162	4.4987
465001	3.256	2.6427	4.3997
466001	3.4383	2.9342	4.5677
467001	3.3545	2.8398	4.618
468001	3.4842	2.7894	4.5961
469001	4.2339	3.4753	5.4854
470001	3.4562	2.6187	4.4039
471001	3.3894	2.7859	4.4991
472001	3.2932	2.7026	4.5114
473001	3.3834	2.5957	4.3939
474001	5.1812	4.0058	7.1131
475001	3.4703	2.7774	4.641
476001	3.6716	2.9909	4.786
477001	3.5343	2.9205	4.7976
478001	3.485	2.7922	4.3895
479001	3.5656	2.8126	4.5856
480001	3.5792	2.9298	4.9123
481001	3.2323	2.7238	4.2702
482001	4.8811	3.8262	6.4866
483001	6.8187	5.3119	9.14521
484001	5.19639	4.0345	7.3363
485001	3.4484	2.6715	4.4916
486001	3.3207	2.7153	4.527
487001	3.4307	2.9407	4.5122
488001	3.3738	2.6984	4.4426
489001	3.6697	2.9115	4.6232
490001	3.1918	2.6228	4.2917
491001	3.4951	2.7563	4.4054
492001	3.7029	3.1223	5.0111
493001	3.42809	2.6721	4.5363
494001	3.2905	2.733	4.2995
495001	3.3595	2.6751	4.4295
496001	3.3151	2.5986	4.3917
497001	3.1636	2.6107	4.3103
498001	3.0873	2.5704	4.3425
499001	3.4355	2.8039	4.5067
500001	3.8586	3.123	5.1739
501001	3.4349	2.839	4.6168
502001	3.3959	2.5554	4.4478
503001	3.5033	2.9421	4.7941
504001	3.8885	3.2468	5.2784
505001	3.4791	2.7527	4.6564
506001	4.5884	3.6841	6.2954
507001	3.5984	2.9739	4.8111
508001	3.3144	2.6996	4.4972
509001	3.4461	2.9142	4.6274
510001	3.148	2.6628	4.3538
511001	3.4024	2.8663	4.5284
512001	3.3267	2.6886	4.4635
513001	3.261	2.5923	4.3216
514001	3.3985	2.9765	4.6544
515001	3.2569	2.6931	4.6682
516001	3.464	2.6753	4.4698
517001	5.3276	4.201	7.2873
518001	4.4637	3.7467	5.9597
519001	3.8943	3.22	5.3384
520001	3.3952	2.673	4.8311
521001	3.6556	3.0238	5.5408
522001	3.8473	3.2242	5.0131
523001	3.666	2.913	4.7159
524001	3.2329	2.4944	4.3088
525001	3.359	2.6956	4.4381
526001	3.451	2.814	4.4814
527001	3.3408	2.6835	4.4348
528001	3.2844	2.7681	4.4147
529001	3.3376	2.7114	4.3198
530001	3.1874	2.5628	4.3234
531001	3.5368	2.9487	4.714
532001	5.117	4.1153	6.9472
533001	3.4852	2.7068	4.4799
534001	3.4221	2.8505	4.54
535001	3.3224	2.7727	4.5686
536001	3.5214	2.9183	4.844
537001	3.549	2.7916	4.7092
538001	3.4466	2.7914	4.5972
539001	5.301	4.2213	7.2721
540001	3.4492	2.7976	4.5163
541001	4.0687	3.3548	5.429
542001	4.2119	3.2855	5.6874
543001	4.2884	3.5895	5.6225
544001	3.5308	2.796	4.5167
545001	3.5143	2.7907	4.4406
546001	3.4448	2.7973	4.3926
547001	3.3056	2.6911	4.3354
548001	3.3703	2.8195	4.4872
549001	3.6685	2.9188	4.71
550001	3.4712	2.7868	4.5379
551001	3.5011	2.781	4.5734
552001	3.4225	2.8015	4.5347
553001	3.5034	2.8135	4.6433
554001	3.6015	2.9962	4.6156
555001	3.8298	3.0231	5.1176
556001	3.4651	2.7236	4.7459
557001	3.5583	2.7865	4.5855
558001	3.6594	2.9789	4.7519
559001	3.3826	2.7394	4.4807
560001	3.4424	2.942	4.5327
561001	3.8922	3.1563	5.0645
562001	3.4896	2.8548	4.7852
563001	3.6479	2.9404	4.5814
564001	4.0427	3.3174	5.4255
565001	3.4092	2.7727	4.5182
566001	3.5725	2.8253	4.6127
567001	3.7161	2.9018	4.7084
568001	3.4824	2.7671	4.4664
569001	3.3463	2.6162	4.3905
570001	3.9072	3.2159	5.3747
571001	4.491	3.6635	6.0747
572001	3.4074	2.6563	4.3909
573001	3.1938	2.5436	4.2011
574001	3.921	3.9406	5.5809
575001	5.4443	4.6303	7.4577
576001	4.9732	3.9707	6.681
577001	4.7324	3.7031	6.0864
578001	4.2766	3.4541	5.4469
579001	4.8445	3.8179	6.4298
580001	4.9085	3.8218	6.53061
581001	3.4527	2.8129	4.444
582001	3.3195	2.6963	4.3438
583001	3.4776	2.8384	4.5927
584001	4.6109	3.84	6.305
585001	3.6763	3.03	4.8747
586001	3.8527	3.0498	4.8365
587001	3.6946	2.8724	4.6555
588001	3.7212	2.7728	4.635
589001	3.2069	2.5896	4.3889
590001	3.6093	2.8541	4.8524
591001	4.0156	3.2281	5.2849
592001	3.6726	2.9754	4.7799
593001	3.4291	2.8351	4.6586
594001	4.6692	3.676	6.1194
595001	4.8569	3.972	6.6483
596001	3.5699	2.7	4.5432
597001	3.4951	2.7502	4.5444
598001	3.5927	2.9806	4.8055
599001	3.7867	2.938	4.8734
600001	3.5981	2.8701	4.7687
601001	5.1878	3.8853	6.6767
602001	4.0411	3.1798	5.0936
603001	3.6971	3.049	4.889
604001	4.6663	3.548	6.0436
605001	3.5655	2.8465	4.5377
606001	3.3667	2.8318	4.6606
607001	3.5192	2.9118	4.5593
608001	3.4831	3.0016	4.7459
609001	5.2003	4.0404	6.6452
610001	4.4961	3.7778	5.7642
611001	3.9674	3.3754	5.301
612001	3.8262	3.0015	4.8183
613001	3.8649	3.085	5.0536
614001	3.4266	2.7477	4.6559
615001	3.292	2.7357	4.3451
616001	3.3834	2.6317	4.3956
617001	3.6146	2.9322	4.7648
618001	3.4979	2.7519	4.5306
619001	3.6164	2.8227	4.6495
620001	4.7792	3.7124	6.3761
621001	3.7068	2.8012	4.6104
622001	3.4586	2.7856	4.5816
623001	3.6469	2.9152	4.9124
624001	3.6884	3.0525	4.74
625001	4.2098	3.4394	5.6199
626001	4.5606	3.6188	6.3686
627001	4.0436	3.4203	5.273
628001	3.8238	3.2508	5.2751
629001	3.6519	3.1242	4.9373
630001	3.9227	3.1525	4.9398
631001	3.9358	3.1455	4.9073
632001	3.4007	2.7268	4.5353
633001	3.2845	2.843	4.4455
634001	3.3272	2.6279	4.3744
635001	3.5291	2.7149	4.6461
636001	3.2752	2.6284	4.3014
637001	4.0076	3.1529	5.2992
638001	3.7567	2.9991	4.7534
639001	3.6579	3.019	4.78
640001	3.8351	3.0897	5.0653
641001	4.4705	3.6292	5.7616
642001	3.3577	2.8268	4.45
643001	3.5803	2.8634	4.6739
644001	3.5563	2.8632	4.4798
645001	3.8298	3.193	4.9924
646001	3.6332	2.8507	4.7614
647001	3.7003	2.8245	4.7647
648001	3.7312	2.993	4.8256
649001	5.5822	4.4838	7.7255
650001	3.5827	2.8975	4.6694
651001	3.7389	3.0411	4.9078
652001	4.3571	3.4926	5.82691
653001	5.8007	4.8004	7.85299
654001	3.7906	3.0372	4.8081
655001	3.4543	2.7391	4.4011
656001	3.5567	2.8041	4.8144
657001	3.9191	3.0994	4.8663
658001	3.6135	3.1183	4.9435
659001	3.6114	2.8525	4.8028
660001	3.5472	2.7934	4.784
661001	3.9421	3.1926	5.1072
662001	4.1918	3.3092	5.486
663001	3.9489	3.1567	4.9181
664001	3.4597	2.8007	4.4215
665001	3.692	2.9398	4.7995
666001	3.6569	2.9863	4.8298
667001	3.4012	2.7212	4.4181
668001	3.4865	2.766	4.5281
669001	3.6544	2.9968	4.9406
670001	4.9323	3.8785	6.4833
671001	4.7143	3.9704	6.3492
672001	5.3167	4.216	7.1195
673001	3.8348	2.97	4.6605
674001	3.91	3.3782	5.2783
675001	3.7756	3.1389	4.745
676001	3.4642	2.7631	4.5927
677001	3.7159	2.9134	4.7223
678001	3.5627	2.9167	4.5784
679001	3.8258	3.0881	4.993
680001	3.6414	2.839	4.7066
681001	3.9823	3.2315	5.2771
682001	4.1775	3.2923	5.1595
683001	3.9804	3.2528	5.1951
684001	5.57961	4.3883	7.2438
685001	4.2708	3.6796	5.5104
686001	5.1522	3.9947	7.0202
687001	3.7142	2.9233	4.8324
688001	3.5223	2.8509	4.6704
689001	3.6345	3.0013	4.5574
690001	3.5825	2.8837	4.7223
691001	4.0951	3.3966	5.26929
692001	5.0128	4.0364	6.7488
693001	4.1266	3.2727	5.1082
694001	3.6453	2.908	4.6728
695001	4.1514	3.3541	5.3529
696001	3.7449	3.1753	5.0614
697001	4.4515	3.5827	5.7206
698001	3.6716	2.9091	4.9986
699001	3.5101	2.8394	4.7788
700001	3.7729	3.0153	4.8071
701001	3.9651	3.2161	4.8676
702001	6.0148	4.8434	7.7577
703001	3.7674	3.1751	4.9733
704001	3.7215	3.107	5.00181
705001	4.0621	3.263	5.1225
706001	4.0637	3.294	5.1702
707001	3.5632	2.8779	4.6701
708001	3.6907	2.9231	4.8395
709001	3.7955	3.1203	4.9919
710001	3.6599	2.9196	4.667
711001	5.257	4.1197	7.0661
712001	4.3269	3.5133	5.4376
713001	3.8806	3.2531	4.9658
714001	3.8752	3.2786	5.0434
715001	3.6691	3.042	4.7323
716001	3.5583	2.8469	4.547
717001	3.071	2.4398	4.2571
718001	3.2564	2.6075	4.172
719001	3.0941	2.4581	4.2566
720001	3.3533	2.8409	4.5544
721001	3.3385	2.6737	4.3463
722001	3.367	2.7797	4.3937
723001	3.5419	2.7999	4.6543
724001	4.3207	3.5913	5.4849
725001	3.9522	3.2463	4.9974
726001	3.7551	2.9716	4.7913
727001	3.9677	3.0911	4.9429
728001	3.5676	2.9695	4.6848
729001	3.4162	2.7404	4.5436
730001	3.2776	2.5177	4.2975
731001	3.5668	2.8438	4.7812
732001	3.5368	2.8292	4.4148
733001	3.4997	2.8627	4.5148
734001	3.6485	2.8657	4.5122
735001	3.4393	2.6849	4.4157
736001	3.3627	2.6667	4.4473
737001	3.3131	2.5339	4.2864
738001	3.5109	2.7153	4.5522
739001	3.714	3.2187	5.141
740001	3.7272	3.0609	4.8296
741001	3.635	3.0562	4.7852
742001	3.6952	2.9228	4.7953
743001	3.5474	2.842	4.6496
744001	3.8528	3.1959	5.059
745001	3.6439	2.8492	4.7888
746001	3.567	2.8117	4.5361
747001	3.3688	2.7701	4.391
748001	3.4734	2.749	4.4007
749001	4.7222	3.5153	6.23559
750001	3.806	3.0423	4.9659
751001	3.507	2.9429	4.766
752001	3.3508	2.7325	4.6748
753001	3.6378	3.0529	4.8591
754001	4.0764	3.1504	5.2047
755001	3.6554	2.9424	4.8163
756001	3.3037	2.649	4.5968
757001	3.1647	2.5719	4.2792
758001	3.3042	2.6314	4.6199
759001	6.6825	5.0982	8.03639
760001	3.8019	3.1656	4.7909
761001	4.671	3.8202	6.1059
762001	3.7858	3.1024	4.8694
763001	3.7621	2.9945	4.6918
764001	3.5573	2.9201	4.76089
765001	3.4262	2.7802	4.3698
766001	3.555	2.9445	4.593
767001	3.6001	2.9925	4.70541
768001	3.2865	2.678	4.5159
769001	3.6532	2.882	4.859
770001	3.5074	3.0395	4.6148
771001	4.5043	3.6032	5.67631
772001	4.2643	3.275	5.4757
773001	3.9241	3.1567	4.9537
774001	3.6987	2.9795	4.7087
775001	3.3703	2.7095	4.394
776001	3.1437	2.4494	4.27
777001	3.1189	2.6024	4.3292
778001	3.1118	2.4716	4.4275
779001	3.2591	2.6205	4.4484
780001	3.2101	2.5425	4.4978
781001	3.7479	2.9547	5.0906
782001	3.7605	3.2472	4.8661
783001	3.5778	2.864	4.6201
784001	4.3259	3.62	6.0114
785001	3.4856	2.7817	4.5485
786001	3.686	3.0156	4.89771
787001	5.7575	4.52	7.51711
788001	3.705	3.1591	4.9569
789001	3.3869	2.8496	4.4554
790001	3.1837	2.5504	4.2804
791001	3.2071	2.684	4.3434
